invoice_id,vendor,department,invoice_type,amount,submitted_date,due_date,approved_date,approval_days,payment_terms_days,has_purchase_order,duplicate_flag,vendor_delay_history,sla_breached,risk_level,risk_reason,next_best_action
INV-00849,Alpha Consulting,Finance,Logistics,13670.46,2025-02-01,2025-02-16,2025-02-03,2,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00850,CloudBridge Ltd,IT,Software License,27613.92,2025-06-04,2025-06-19,2025-06-12,8,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00851,TechNova Solutions,HR,Software License,9200.04,2025-02-19,2025-04-20,2025-02-26,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00852,TechNova Solutions,Operations,Office Supplies,14194.17,2025-06-23,2025-07-08,2025-06-30,7,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00853,NetSecure Inc,HR,Consulting Service,3686.19,2025-10-31,2025-11-15,2025-11-01,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00854,OfficePlus Group,Procurement,Office Supplies,14701.28,2025-04-06,2025-06-05,2025-04-16,10,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00855,OfficePlus Group,HR,Office Supplies,15637.21,2025-06-09,2025-07-24,2025-06-20,11,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00856,Alpha Consulting,Procurement,Security Service,10615.56,2025-09-23,2025-10-08,2025-09-29,6,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00857,TechNova Solutions,Operations,Cloud Infrastructure,6264.51,2025-02-05,2025-03-07,2025-02-09,4,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00858,Alpha Consulting,HR,Logistics,10268.79,2025-11-12,2025-12-27,2025-11-22,10,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00859,TechNova Solutions,Operations,Consulting Service,27638.63,2025-04-28,2025-05-28,2025-05-09,11,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00860,NetSecure Inc,Risk Management,Office Supplies,6556.83,2025-07-05,2025-07-20,2025-07-08,3,15,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00861,DataCore Systems,Procurement,Office Supplies,6234.9,2025-01-23,2025-03-09,2025-02-02,10,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00862,FinEdge Services,Procurement,Logistics,5641.39,2025-04-02,2025-05-02,2025-04-16,14,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00863,CloudBridge Ltd,Finance,Logistics,4548.68,2025-06-23,2025-07-08,2025-07-04,11,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00864,NetSecure Inc,Risk Management,Consulting Service,28264.27,2025-02-03,2025-04-04,2025-02-16,13,60,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00865,FinEdge Services,IT,Security Service,11656.77,2025-11-03,2025-12-18,2025-11-09,6,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00866,FinEdge Services,HR,Cloud Infrastructure,23792.84,2025-01-28,2025-02-27,2025-02-03,6,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00867,Alpha Consulting,IT,Logistics,2901.53,2025-03-27,2025-04-11,2025-04-04,8,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00868,NetSecure Inc,Operations,Security Service,14195.88,2025-09-27,2025-11-11,2025-10-03,6,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00869,OfficePlus Group,HR,Office Supplies,19324.12,2025-04-17,2025-05-02,2025-04-30,13,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00870,GreenLogix,IT,Cloud Infrastructure,13038.17,2025-07-11,2025-08-10,2025-07-18,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00871,OfficePlus Group,Operations,Security Service,10871.46,2025-08-27,2025-09-11,2025-09-06,10,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00872,GreenLogix,Operations,Cloud Infrastructure,24232.88,2025-07-15,2025-08-29,2025-07-21,6,45,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00873,CloudBridge Ltd,Procurement,Software License,9188.28,2025-05-22,2025-06-06,2025-05-31,9,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00874,TechNova Solutions,HR,Consulting Service,10345.86,2025-05-09,2025-06-23,2025-05-20,11,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00875,OfficePlus Group,IT,Logistics,18319.0,2025-01-05,2025-02-19,2025-01-08,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00876,GreenLogix,Operations,Security Service,22855.28,2025-09-20,2025-11-19,2025-09-21,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00877,FinEdge Services,IT,Logistics,22599.54,2025-09-22,2025-10-22,2025-09-30,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00878,Alpha Consulting,Procurement,Software License,9735.71,2025-08-02,2025-10-01,2025-08-06,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00879,NetSecure Inc,IT,Security Service,26275.63,2025-09-13,2025-09-28,2025-09-18,5,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00880,GreenLogix,Operations,Logistics,22702.47,2025-06-16,2025-07-31,2025-06-29,13,45,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00881,DataCore Systems,IT,Cloud Infrastructure,17261.63,2025-07-15,2025-09-13,2025-07-28,13,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00882,FinEdge Services,Operations,Software License,10200.82,2025-02-17,2025-04-03,2025-02-25,8,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00883,Alpha Consulting,Finance,Consulting Service,6370.46,2025-05-26,2025-07-25,2025-06-10,15,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00884,Alpha Consulting,Finance,Cloud Infrastructure,15796.68,2025-07-30,2025-09-13,2025-08-02,3,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00885,GreenLogix,Operations,Logistics,2528.51,2025-03-08,2025-04-07,2025-03-23,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00886,Alpha Consulting,IT,Security Service,17465.2,2025-09-15,2025-10-15,2025-09-20,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00887,DataCore Systems,Operations,Software License,24825.19,2025-09-27,2025-10-27,2025-10-07,10,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00888,Alpha Consulting,HR,Software License,22250.08,2025-06-27,2025-08-26,2025-07-02,5,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00889,DataCore Systems,Operations,Consulting Service,5797.55,2025-08-23,2025-10-22,2025-09-02,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00890,CloudBridge Ltd,Operations,Logistics,28397.78,2025-05-21,2025-06-20,2025-05-25,4,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00891,CloudBridge Ltd,Risk Management,Logistics,21811.08,2025-07-30,2025-09-28,2025-08-03,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00892,CloudBridge Ltd,Finance,Security Service,23112.9,2025-08-19,2025-10-18,2025-08-25,6,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00893,TechNova Solutions,Finance,Logistics,20987.33,2025-07-15,2025-09-13,2025-07-27,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00894,TechNova Solutions,Finance,Cloud Infrastructure,3883.14,2025-06-17,2025-07-17,2025-07-02,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00895,CloudBridge Ltd,HR,Logistics,7647.66,2025-08-30,2025-09-29,2025-09-07,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00896,TechNova Solutions,HR,Software License,5728.48,2025-03-28,2025-05-27,2025-03-30,2,60,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00897,DataCore Systems,Operations,Cloud Infrastructure,5749.24,2025-09-30,2025-10-15,2025-10-12,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00898,CloudBridge Ltd,Operations,Logistics,9595.57,2025-01-25,2025-02-09,2025-01-26,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00899,NetSecure Inc,IT,Consulting Service,3195.9,2025-01-08,2025-01-23,2025-01-15,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00900,FinEdge Services,Finance,Logistics,5452.55,2025-08-01,2025-08-16,2025-08-04,3,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00901,FinEdge Services,HR,Consulting Service,28062.66,2025-03-03,2025-05-02,2025-03-10,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00902,TechNova Solutions,Operations,Logistics,9829.09,2025-08-23,2025-09-22,2025-08-30,7,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00903,NetSecure Inc,Finance,Software License,26621.07,2025-11-03,2025-12-18,2025-11-10,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00904,DataCore Systems,Procurement,Software License,18196.08,2025-03-10,2025-05-09,2025-03-21,11,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00905,NetSecure Inc,Risk Management,Office Supplies,2491.65,2025-07-15,2025-09-13,2025-07-16,1,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00906,TechNova Solutions,IT,Software License,18682.29,2025-06-08,2025-06-23,2025-06-23,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00907,CloudBridge Ltd,Finance,Consulting Service,11548.45,2025-03-19,2025-04-18,2025-03-24,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00908,Alpha Consulting,Risk Management,Cloud Infrastructure,4460.88,2025-09-24,2025-10-09,2025-09-30,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00909,TechNova Solutions,IT,Logistics,10272.47,2025-10-04,2025-11-03,2025-10-08,4,30,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00910,FinEdge Services,HR,Office Supplies,15883.42,2025-11-19,2026-01-18,2025-11-22,3,60,False,False,True,False,Medium,Missing purchase order,Request missing information
INV-00911,FinEdge Services,Finance,Logistics,29764.37,2025-02-16,2025-03-18,2025-02-20,4,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00912,FinEdge Services,IT,Security Service,2805.85,2025-06-09,2025-08-08,2025-06-21,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00913,FinEdge Services,Procurement,Cloud Infrastructure,17504.44,2025-05-20,2025-06-19,2025-05-31,11,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00914,NetSecure Inc,Operations,Office Supplies,5449.1,2025-09-16,2025-11-15,2025-09-24,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00915,Alpha Consulting,Finance,Office Supplies,13108.22,2025-11-01,2025-12-16,2025-11-03,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00916,GreenLogix,Operations,Cloud Infrastructure,13881.29,2025-02-06,2025-04-07,2025-02-13,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00917,FinEdge Services,Finance,Software License,25918.83,2025-09-09,2025-10-24,2025-09-21,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00918,NetSecure Inc,Operations,Office Supplies,9580.42,2025-07-29,2025-08-13,2025-08-08,10,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00919,DataCore Systems,IT,Office Supplies,28734.36,2025-09-18,2025-11-02,2025-10-01,13,45,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00920,TechNova Solutions,Risk Management,Office Supplies,27832.3,2025-05-05,2025-06-04,2025-05-17,12,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00921,TechNova Solutions,Risk Management,Logistics,19537.34,2025-03-17,2025-05-16,2025-03-22,5,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00922,DataCore Systems,Finance,Software License,23243.68,2025-07-23,2025-09-21,2025-08-03,11,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00923,FinEdge Services,Operations,Consulting Service,24977.61,2025-09-14,2025-10-29,2025-09-19,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00924,OfficePlus Group,Risk Management,Office Supplies,22697.64,2025-02-25,2025-03-12,2025-03-12,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00925,DataCore Systems,Procurement,Logistics,6681.0,2025-06-07,2025-08-06,2025-06-19,12,60,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00926,CloudBridge Ltd,Finance,Logistics,12826.27,2025-08-09,2025-09-23,2025-08-16,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00927,FinEdge Services,Operations,Consulting Service,15327.11,2025-10-18,2025-12-17,2025-10-20,2,60,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00928,DataCore Systems,IT,Cloud Infrastructure,29496.94,2025-08-14,2025-10-13,2025-08-28,14,60,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00929,DataCore Systems,Finance,Cloud Infrastructure,3028.36,2025-02-02,2025-03-19,2025-02-04,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00930,CloudBridge Ltd,Finance,Software License,8349.38,2025-02-19,2025-03-06,2025-02-20,1,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00931,OfficePlus Group,Operations,Office Supplies,22828.89,2025-06-22,2025-08-21,2025-07-02,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00932,FinEdge Services,Procurement,Logistics,12254.9,2025-07-02,2025-07-17,2025-07-12,10,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00933,GreenLogix,Risk Management,Consulting Service,1257.57,2025-05-08,2025-06-22,2025-05-10,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00934,Alpha Consulting,HR,Office Supplies,19976.74,2025-01-09,2025-02-23,2025-01-10,1,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00935,NetSecure Inc,Risk Management,Office Supplies,7389.98,2025-11-10,2026-01-09,2025-11-18,8,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00936,Alpha Consulting,Risk Management,Logistics,27203.48,2025-05-31,2025-07-30,2025-06-12,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00937,TechNova Solutions,IT,Office Supplies,24006.21,2025-03-28,2025-05-27,2025-04-02,5,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00938,FinEdge Services,IT,Consulting Service,5527.77,2025-02-24,2025-03-11,2025-03-07,11,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00939,NetSecure Inc,Operations,Cloud Infrastructure,7001.09,2025-03-05,2025-05-04,2025-03-10,5,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00940,Alpha Consulting,Finance,Logistics,10317.63,2025-11-26,2025-12-11,2025-11-30,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00941,GreenLogix,Risk Management,Logistics,23659.92,2025-04-30,2025-06-29,2025-05-14,14,60,True,False,True,True,High,Vendor delay history with SLA breach,Send for manual review
INV-00942,CloudBridge Ltd,Procurement,Logistics,17969.91,2025-10-21,2025-11-05,2025-10-25,4,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00943,TechNova Solutions,Procurement,Software License,17906.76,2025-08-05,2025-10-04,2025-08-09,4,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00944,DataCore Systems,HR,Logistics,18247.72,2025-07-22,2025-08-06,2025-07-26,4,15,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00945,OfficePlus Group,IT,Office Supplies,20559.44,2025-03-16,2025-04-30,2025-03-19,3,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00946,TechNova Solutions,HR,Cloud Infrastructure,9612.3,2025-05-21,2025-06-05,2025-06-02,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00947,FinEdge Services,Operations,Cloud Infrastructure,21272.14,2025-06-20,2025-07-05,2025-06-27,7,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00948,FinEdge Services,Risk Management,Logistics,2050.71,2025-09-07,2025-10-07,2025-09-21,14,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00949,DataCore Systems,Finance,Security Service,12072.42,2025-06-28,2025-08-27,2025-07-05,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00950,OfficePlus Group,Procurement,Logistics,27730.38,2025-02-19,2025-04-20,2025-03-03,12,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00951,TechNova Solutions,Risk Management,Cloud Infrastructure,13997.21,2025-08-15,2025-09-14,2025-08-18,3,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00952,FinEdge Services,Risk Management,Consulting Service,22191.91,2025-10-22,2025-12-06,2025-10-23,1,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00953,GreenLogix,Operations,Logistics,25328.97,2025-02-19,2025-03-06,2025-03-06,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00954,CloudBridge Ltd,HR,Logistics,10485.33,2025-11-18,2025-12-18,2025-11-25,7,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00955,GreenLogix,Operations,Cloud Infrastructure,20795.53,2025-02-15,2025-04-16,2025-02-18,3,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00956,OfficePlus Group,Risk Management,Logistics,13630.99,2025-03-01,2025-03-16,2025-03-02,1,15,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00957,FinEdge Services,Finance,Security Service,17402.97,2025-05-21,2025-07-20,2025-05-31,10,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00958,GreenLogix,Operations,Logistics,21230.74,2025-02-20,2025-03-22,2025-02-25,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00959,DataCore Systems,Operations,Logistics,1082.52,2025-02-02,2025-04-03,2025-02-11,9,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00960,CloudBridge Ltd,IT,Logistics,26979.27,2025-01-03,2025-02-02,2025-01-06,3,30,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00961,DataCore Systems,HR,Consulting Service,19752.89,2025-01-18,2025-03-04,2025-01-20,2,45,False,False,False,False,Medium,Missing purchase order,Request missing information
INV-00962,DataCore Systems,Operations,Logistics,502.52,2025-09-23,2025-10-08,2025-09-28,5,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00963,DataCore Systems,HR,Office Supplies,21005.49,2025-11-07,2025-12-22,2025-11-16,9,45,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00964,TechNova Solutions,IT,Software License,6048.17,2025-03-10,2025-04-09,2025-03-15,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00965,DataCore Systems,Risk Management,Security Service,12949.44,2025-05-14,2025-06-28,2025-05-23,9,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00966,CloudBridge Ltd,Procurement,Logistics,13047.63,2025-10-02,2025-11-01,2025-10-14,12,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00967,FinEdge Services,Risk Management,Cloud Infrastructure,17127.44,2025-08-03,2025-09-02,2025-08-14,11,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00968,GreenLogix,Finance,Security Service,7801.18,2025-09-30,2025-10-15,2025-10-05,5,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00969,CloudBridge Ltd,Procurement,Cloud Infrastructure,23453.09,2025-05-21,2025-06-20,2025-05-24,3,30,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00970,GreenLogix,Finance,Software License,5684.08,2025-10-29,2025-12-13,2025-11-10,12,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00971,OfficePlus Group,HR,Cloud Infrastructure,18420.27,2025-03-29,2025-04-13,2025-04-13,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00972,GreenLogix,Operations,Security Service,4263.38,2025-03-06,2025-04-05,2025-03-07,1,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00973,NetSecure Inc,Risk Management,Consulting Service,20507.35,2025-04-04,2025-06-03,2025-04-11,7,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00974,OfficePlus Group,Procurement,Office Supplies,15857.54,2025-06-06,2025-07-06,2025-06-18,12,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00975,NetSecure Inc,Finance,Logistics,2844.51,2025-02-17,2025-03-19,2025-03-01,12,30,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00976,Alpha Consulting,Finance,Office Supplies,20472.48,2025-09-03,2025-10-03,2025-09-18,15,30,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00977,CloudBridge Ltd,Operations,Software License,18680.45,2025-08-06,2025-08-21,2025-08-21,15,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00978,TechNova Solutions,HR,Office Supplies,28957.1,2025-03-31,2025-04-30,2025-04-11,11,30,False,False,False,False,High,High amount with missing purchase order,Send for manual review
INV-00979,TechNova Solutions,Operations,Office Supplies,11683.3,2025-06-23,2025-07-08,2025-06-29,6,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00980,CloudBridge Ltd,Procurement,Cloud Infrastructure,14752.18,2025-01-02,2025-02-01,2025-01-07,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00981,OfficePlus Group,Risk Management,Security Service,24858.96,2025-11-13,2026-01-12,2025-11-14,1,60,True,True,True,False,High,Duplicate invoice detected,Escalate to manager
INV-00982,Alpha Consulting,Procurement,Cloud Infrastructure,10939.84,2025-04-06,2025-05-21,2025-04-07,1,45,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00983,FinEdge Services,Finance,Security Service,15672.4,2025-03-05,2025-05-04,2025-03-08,3,60,True,True,False,False,High,Duplicate invoice detected,Escalate to manager
INV-00984,OfficePlus Group,IT,Office Supplies,12163.09,2025-08-08,2025-09-22,2025-08-13,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00985,Alpha Consulting,Risk Management,Office Supplies,5274.11,2025-01-03,2025-03-04,2025-01-09,6,60,True,False,False,False,Low,No risk detected,Approve for payment
INV-00986,FinEdge Services,Procurement,Software License,4443.57,2025-01-17,2025-03-03,2025-01-24,7,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00987,OfficePlus Group,Finance,Office Supplies,14927.5,2025-06-16,2025-07-16,2025-06-24,8,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00988,GreenLogix,IT,Software License,28751.52,2025-03-06,2025-03-21,2025-03-19,13,15,True,False,False,True,Medium,SLA approval deadline exceeded,Request additional validation
INV-00989,FinEdge Services,Finance,Logistics,24980.15,2025-08-11,2025-08-26,2025-08-18,7,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00990,GreenLogix,IT,Security Service,4998.62,2025-05-08,2025-06-07,2025-05-17,9,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00991,FinEdge Services,Risk Management,Office Supplies,6353.17,2025-09-15,2025-09-30,2025-09-27,12,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00992,DataCore Systems,IT,Software License,4402.73,2025-04-09,2025-05-24,2025-04-10,1,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00993,CloudBridge Ltd,Finance,Office Supplies,12515.27,2025-04-24,2025-05-24,2025-04-29,5,30,True,False,False,False,Low,No risk detected,Approve for payment
INV-00994,TechNova Solutions,Procurement,Software License,8442.76,2025-08-03,2025-09-17,2025-08-08,5,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00995,TechNova Solutions,Finance,Logistics,22470.26,2025-08-30,2025-10-14,2025-09-03,4,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00996,OfficePlus Group,Operations,Cloud Infrastructure,10361.32,2025-01-07,2025-01-22,2025-01-09,2,15,True,False,True,False,Medium,Vendor has previous delays,Request additional validation
INV-00997,NetSecure Inc,Risk Management,Cloud Infrastructure,22416.49,2025-05-02,2025-06-16,2025-05-12,10,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-00998,CloudBridge Ltd,IT,Logistics,22406.33,2025-10-28,2025-11-12,2025-10-30,2,15,True,False,False,False,Low,No risk detected,Approve for payment
INV-00999,FinEdge Services,Risk Management,Office Supplies,27802.27,2025-06-04,2025-07-19,2025-06-06,2,45,True,False,False,False,Low,No risk detected,Approve for payment
INV-01000,DataCore Systems,Finance,Consulting Service,6155.35,2025-10-14,2025-11-28,2025-10-23,9,45,True,False,False,False,Low,No risk detected,Approve for payment
