invoice_id,vendor,department,invoice_type,amount,submitted_date,due_date,approved_date,approval_days,payment_terms_days,has_purchase_order,duplicate_flag,vendor_delay_history,sla_breached,risk_level,risk_reason,next_best_action,days_until_due,approval_delay_flag,amount_category
INV-00771,Alpha Consulting,Risk Management,Logistics,12048.39,2025-06-18,2025-07-03,2025-06-27,9,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Large
INV-00772,DataCore Systems,IT,Software License,20058.79,2025-01-29,2025-03-15,2025-02-08,10,45,1,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Large
INV-00773,GreenLogix,Procurement,Consulting Service,6078.0,2025-01-11,2025-01-26,2025-01-24,13,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Medium
INV-00774,GreenLogix,Procurement,Logistics,18838.71,2025-06-02,2025-06-17,2025-06-07,5,15,0,1,1,0,High,Duplicate invoice detected,Send for manual review,15,0,Large
INV-00775,OfficePlus Group,Risk Management,Security Service,3369.04,2025-09-20,2025-11-04,2025-09-24,4,45,1,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Medium
INV-00776,GreenLogix,Operations,Cloud Infrastructure,14120.12,2025-08-05,2025-08-20,2025-08-19,14,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Large
INV-00777,GreenLogix,Finance,Software License,12882.2,2025-03-21,2025-04-20,2025-04-05,15,30,0,0,0,1,Medium,Missing purchase order,Escalate to manager,30,1,Large
INV-00778,Alpha Consulting,Operations,Software License,22689.47,2025-03-18,2025-05-02,2025-04-03,16,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Large
INV-00779,GreenLogix,Procurement,Security Service,1288.43,2025-09-20,2025-10-05,2025-09-23,3,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00780,CloudBridge Ltd,Operations,Logistics,18035.72,2025-05-11,2025-06-25,2025-05-20,9,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00781,Alpha Consulting,IT,Consulting Service,21088.45,2025-08-02,2025-08-17,2025-08-04,2,15,1,0,1,0,Medium,Vendor has previous delays,Request missing information,15,0,Large
INV-00782,Alpha Consulting,Risk Management,Office Supplies,15632.88,2025-04-06,2025-05-21,2025-04-15,9,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00783,OfficePlus Group,Risk Management,Software License,10901.59,2025-07-22,2025-08-06,2025-07-23,1,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Large
INV-00784,Alpha Consulting,Operations,Logistics,10186.78,2025-06-05,2025-08-04,2025-06-25,20,60,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,60,1,Large
INV-00785,CloudBridge Ltd,IT,Consulting Service,445.51,2025-04-07,2025-04-22,2025-04-11,4,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Small
INV-00786,DataCore Systems,Risk Management,Consulting Service,10951.13,2025-02-14,2025-03-16,2025-03-04,18,30,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00787,Alpha Consulting,Operations,Software License,2999.82,2025-09-06,2025-11-05,2025-09-11,5,60,0,0,0,0,Medium,Missing purchase order,Request missing information,60,0,Medium
INV-00788,FinEdge Services,IT,Cloud Infrastructure,14278.82,2025-06-20,2025-07-05,2025-07-03,13,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00789,GreenLogix,Operations,Office Supplies,18453.25,2025-01-19,2025-03-05,2025-02-08,20,45,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Large
INV-00790,Alpha Consulting,IT,Logistics,1611.55,2025-10-23,2025-12-22,2025-10-24,1,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Medium
INV-00791,GreenLogix,Operations,Software License,12420.24,2025-08-12,2025-10-11,2025-08-24,12,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Large
INV-00792,FinEdge Services,Operations,Cloud Infrastructure,11008.96,2025-10-28,2025-11-27,2025-11-14,17,30,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00793,OfficePlus Group,Risk Management,Logistics,9820.24,2025-08-30,2025-10-14,2025-09-13,14,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Medium
INV-00794,CloudBridge Ltd,Risk Management,Office Supplies,3314.5,2025-11-07,2025-12-07,2025-11-14,7,30,0,0,0,0,Medium,Missing purchase order,Request missing information,30,0,Medium
INV-00795,Alpha Consulting,Procurement,Consulting Service,5314.88,2025-07-03,2025-07-18,2025-07-05,2,15,1,0,1,0,Medium,Vendor has previous delays,Request missing information,15,0,Medium
INV-00796,DataCore Systems,IT,Security Service,896.05,2025-08-09,2025-09-23,2025-08-12,3,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Small
INV-00797,FinEdge Services,Operations,Cloud Infrastructure,24842.2,2025-10-13,2025-10-28,2025-10-25,12,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00798,CloudBridge Ltd,Risk Management,Software License,23173.14,2025-02-26,2025-04-27,2025-03-13,15,60,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,60,1,Large
INV-00799,TechNova Solutions,HR,Software License,4259.45,2025-07-05,2025-08-04,2025-07-09,4,30,1,0,1,0,Medium,Vendor has previous delays,Request missing information,30,0,Medium
INV-00800,Alpha Consulting,HR,Office Supplies,18340.54,2025-07-06,2025-08-05,2025-07-10,4,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00801,FinEdge Services,Operations,Office Supplies,19253.56,2025-08-31,2025-09-30,2025-09-01,1,30,1,0,1,0,Medium,Vendor has previous delays,Request missing information,30,0,Large
INV-00802,DataCore Systems,Finance,Cloud Infrastructure,9373.67,2025-11-19,2026-01-03,2025-12-03,14,45,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,45,1,Medium
INV-00803,GreenLogix,IT,Consulting Service,20064.04,2025-08-23,2025-10-22,2025-09-06,14,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Large
INV-00804,DataCore Systems,Finance,Logistics,20175.55,2025-06-23,2025-07-08,2025-06-26,3,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Large
INV-00805,GreenLogix,Finance,Office Supplies,19003.89,2025-11-20,2025-12-05,2025-11-25,5,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Large
INV-00806,OfficePlus Group,Risk Management,Logistics,7911.01,2025-05-24,2025-06-08,2025-06-05,12,15,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,15,1,Medium
INV-00807,FinEdge Services,HR,Security Service,19729.71,2025-07-27,2025-09-10,2025-08-11,15,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Large
INV-00808,TechNova Solutions,HR,Cloud Infrastructure,9810.84,2025-04-20,2025-06-04,2025-04-25,5,45,1,0,1,0,Medium,Vendor has previous delays,Request missing information,45,0,Medium
INV-00809,NetSecure Inc,Risk Management,Consulting Service,683.2,2025-05-04,2025-06-18,2025-05-22,18,45,1,1,1,1,High,Duplicate invoice detected,Escalate to manager,45,1,Small
INV-00810,CloudBridge Ltd,Risk Management,Software License,21055.43,2025-03-05,2025-04-19,2025-03-14,9,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00811,OfficePlus Group,HR,Logistics,229.81,2025-10-25,2025-11-24,2025-11-05,11,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Small
INV-00812,OfficePlus Group,Risk Management,Logistics,14361.87,2025-09-24,2025-11-23,2025-09-29,5,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Large
INV-00813,FinEdge Services,Procurement,Office Supplies,2539.9,2025-02-11,2025-04-12,2025-02-25,14,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00814,DataCore Systems,Operations,Consulting Service,11209.49,2025-10-29,2025-12-28,2025-11-10,12,60,0,0,1,1,Medium,Missing purchase order,Escalate to manager,60,1,Large
INV-00815,Alpha Consulting,Risk Management,Office Supplies,24913.14,2025-03-25,2025-05-24,2025-04-10,16,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Large
INV-00816,Alpha Consulting,IT,Logistics,12878.32,2025-04-19,2025-05-04,2025-05-06,17,15,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,15,1,Large
INV-00817,DataCore Systems,HR,Cloud Infrastructure,23050.26,2025-02-26,2025-04-27,2025-03-02,4,60,1,0,1,0,Medium,Vendor has previous delays,Request missing information,60,0,Large
INV-00818,OfficePlus Group,Finance,Security Service,3917.28,2025-07-11,2025-08-25,2025-07-23,12,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Medium
INV-00819,TechNova Solutions,IT,Consulting Service,19616.43,2025-06-06,2025-06-21,2025-06-20,14,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Large
INV-00820,Alpha Consulting,Finance,Software License,13733.68,2025-08-02,2025-08-17,2025-08-05,3,15,0,0,1,0,Medium,Missing purchase order,Request missing information,15,0,Large
INV-00821,Alpha Consulting,Procurement,Office Supplies,11933.17,2025-03-12,2025-04-11,2025-04-01,20,30,0,1,1,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00822,Alpha Consulting,IT,Logistics,8197.89,2025-07-18,2025-09-16,2025-08-07,20,60,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,60,1,Medium
INV-00823,TechNova Solutions,Risk Management,Office Supplies,18424.23,2025-01-13,2025-02-12,2025-01-16,3,30,1,0,1,0,Medium,Vendor has previous delays,Request missing information,30,0,Large
INV-00824,CloudBridge Ltd,IT,Security Service,13591.67,2025-09-01,2025-10-01,2025-09-03,2,30,1,0,1,0,Medium,Vendor has previous delays,Request missing information,30,0,Large
INV-00825,DataCore Systems,Finance,Cloud Infrastructure,19690.25,2025-02-13,2025-04-14,2025-02-21,8,60,1,1,1,0,High,Duplicate invoice detected,Send for manual review,60,0,Large
INV-00826,TechNova Solutions,Operations,Software License,8564.92,2025-01-13,2025-03-14,2025-01-19,6,60,1,1,0,0,High,Duplicate invoice detected,Send for manual review,60,0,Medium
INV-00827,CloudBridge Ltd,Finance,Software License,13590.3,2025-04-04,2025-05-04,2025-04-14,10,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00828,OfficePlus Group,Operations,Logistics,4312.86,2025-04-03,2025-05-18,2025-04-23,20,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Medium
INV-00829,GreenLogix,Finance,Cloud Infrastructure,3647.27,2025-07-12,2025-08-26,2025-07-23,11,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Medium
INV-00830,FinEdge Services,HR,Security Service,5988.63,2025-02-28,2025-04-29,2025-03-17,17,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00831,Alpha Consulting,HR,Office Supplies,1729.91,2025-11-21,2026-01-20,2025-11-22,1,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Medium
INV-00832,CloudBridge Ltd,IT,Security Service,16323.62,2025-10-18,2025-12-02,2025-10-23,5,45,0,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Large
INV-00833,FinEdge Services,IT,Cloud Infrastructure,13556.95,2025-10-03,2025-11-02,2025-10-09,6,30,0,1,0,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00834,TechNova Solutions,Operations,Security Service,7302.31,2025-01-31,2025-02-15,2025-02-06,6,15,0,0,1,0,Medium,Missing purchase order,Request missing information,15,0,Medium
INV-00835,OfficePlus Group,Risk Management,Office Supplies,24981.12,2025-01-24,2025-03-10,2025-01-31,7,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00836,CloudBridge Ltd,Operations,Logistics,3162.13,2025-08-10,2025-09-24,2025-08-15,5,45,1,0,1,0,Medium,Vendor has previous delays,Request missing information,45,0,Medium
INV-00837,NetSecure Inc,Risk Management,Cloud Infrastructure,24493.04,2025-05-06,2025-06-20,2025-05-21,15,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Large
INV-00838,Alpha Consulting,HR,Cloud Infrastructure,495.28,2025-11-08,2025-11-23,2025-11-13,5,15,0,0,0,0,Medium,Missing purchase order,Request missing information,15,0,Small
INV-00839,DataCore Systems,Operations,Security Service,22392.18,2025-10-03,2025-12-02,2025-10-19,16,60,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,60,1,Large
INV-00840,TechNova Solutions,Risk Management,Office Supplies,16838.92,2025-11-04,2026-01-03,2025-11-16,12,60,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,60,1,Large
INV-00841,TechNova Solutions,Finance,Office Supplies,9324.97,2025-01-05,2025-03-06,2025-01-12,7,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Medium
INV-00842,NetSecure Inc,IT,Software License,20425.39,2025-04-30,2025-05-30,2025-05-10,10,30,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,30,0,Large
INV-00843,OfficePlus Group,Operations,Logistics,17703.5,2025-04-11,2025-04-26,2025-04-18,7,15,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,15,0,Large
INV-00844,Alpha Consulting,IT,Security Service,4924.88,2025-02-03,2025-03-05,2025-02-22,19,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Medium
INV-00845,OfficePlus Group,HR,Consulting Service,22036.98,2025-01-12,2025-02-11,2025-01-21,9,30,1,1,0,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00846,GreenLogix,Risk Management,Logistics,23582.55,2025-08-10,2025-09-24,2025-08-12,2,45,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,45,0,Large
INV-00847,Alpha Consulting,Operations,Cloud Infrastructure,12979.7,2025-01-25,2025-02-24,2025-01-27,2,30,1,1,1,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00848,Alpha Consulting,Procurement,Software License,9857.29,2025-10-20,2025-11-04,2025-10-31,11,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Medium
INV-00849,GreenLogix,Finance,Consulting Service,5002.23,2025-02-02,2025-03-19,2025-02-13,11,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Medium
INV-00850,GreenLogix,Finance,Security Service,19950.8,2025-05-07,2025-06-21,2025-05-18,11,45,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Large
INV-00851,NetSecure Inc,Finance,Cloud Infrastructure,13039.91,2025-11-04,2025-11-19,2025-11-12,8,15,0,0,1,0,Medium,Missing purchase order,Request missing information,15,0,Large
INV-00852,Alpha Consulting,HR,Software License,2229.81,2025-07-13,2025-07-28,2025-07-15,2,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Medium
INV-00853,TechNova Solutions,Operations,Software License,7606.63,2025-02-22,2025-03-09,2025-03-08,14,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Medium
INV-00854,GreenLogix,Operations,Software License,15470.82,2025-11-03,2025-12-03,2025-11-17,14,30,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00855,Alpha Consulting,Operations,Security Service,15518.84,2025-08-21,2025-09-05,2025-09-01,11,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Large
INV-00856,CloudBridge Ltd,Finance,Security Service,17861.15,2025-10-21,2025-11-20,2025-11-09,19,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00857,GreenLogix,Operations,Logistics,15559.19,2025-03-12,2025-04-11,2025-03-18,6,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00858,OfficePlus Group,HR,Office Supplies,12876.83,2025-10-26,2025-12-10,2025-11-07,12,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Large
INV-00859,OfficePlus Group,HR,Cloud Infrastructure,7347.49,2025-01-30,2025-03-01,2025-01-31,1,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Medium
INV-00860,NetSecure Inc,IT,Consulting Service,16049.81,2025-06-24,2025-07-09,2025-07-01,7,15,1,1,1,0,High,Duplicate invoice detected,Send for manual review,15,0,Large
INV-00861,Alpha Consulting,HR,Logistics,8345.52,2025-11-12,2025-12-27,2025-12-01,19,45,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Medium
INV-00862,DataCore Systems,Finance,Office Supplies,21915.03,2025-04-23,2025-06-22,2025-04-25,2,60,1,0,1,0,Medium,Vendor has previous delays,Request missing information,60,0,Large
INV-00863,FinEdge Services,Operations,Security Service,5407.15,2025-07-12,2025-08-26,2025-07-28,16,45,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Medium
INV-00864,TechNova Solutions,Procurement,Software License,1935.91,2025-03-14,2025-03-29,2025-03-15,1,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00865,NetSecure Inc,Finance,Software License,5058.16,2025-04-23,2025-05-23,2025-05-03,10,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Medium
INV-00866,FinEdge Services,IT,Consulting Service,635.15,2025-01-11,2025-01-26,2025-01-20,9,15,1,1,1,0,High,Duplicate invoice detected,Send for manual review,15,0,Small
INV-00867,CloudBridge Ltd,Procurement,Consulting Service,7696.3,2025-07-10,2025-08-24,2025-07-18,8,45,1,1,1,0,High,Duplicate invoice detected,Send for manual review,45,0,Medium
INV-00868,CloudBridge Ltd,Finance,Consulting Service,22079.81,2025-04-09,2025-05-09,2025-04-14,5,30,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,30,0,Large
INV-00869,GreenLogix,Risk Management,Consulting Service,23033.24,2025-10-02,2025-11-01,2025-10-22,20,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00870,FinEdge Services,Finance,Logistics,19910.74,2025-04-18,2025-06-17,2025-04-23,5,60,1,1,1,0,High,Duplicate invoice detected,Send for manual review,60,0,Large
INV-00871,CloudBridge Ltd,IT,Security Service,9764.08,2025-09-13,2025-10-28,2025-09-30,17,45,0,0,0,1,Medium,Missing purchase order,Escalate to manager,45,1,Medium
INV-00872,NetSecure Inc,HR,Logistics,12134.1,2025-05-18,2025-07-17,2025-06-03,16,60,0,0,0,1,Medium,Missing purchase order,Escalate to manager,60,1,Large
INV-00873,FinEdge Services,IT,Office Supplies,21592.89,2025-06-06,2025-07-06,2025-06-19,13,30,0,1,1,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00874,DataCore Systems,Procurement,Cloud Infrastructure,13808.74,2025-06-01,2025-06-16,2025-06-06,5,15,0,0,0,0,Medium,Missing purchase order,Request missing information,15,0,Large
INV-00875,TechNova Solutions,Operations,Security Service,15566.03,2025-08-28,2025-10-27,2025-09-11,14,60,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,60,1,Large
INV-00876,Alpha Consulting,Procurement,Cloud Infrastructure,9621.04,2025-04-30,2025-06-29,2025-05-06,6,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Medium
INV-00877,CloudBridge Ltd,Procurement,Security Service,12868.5,2025-04-27,2025-06-11,2025-04-30,3,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00878,NetSecure Inc,Finance,Security Service,5087.63,2025-05-09,2025-06-23,2025-05-16,7,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Medium
INV-00879,DataCore Systems,Risk Management,Logistics,13623.83,2025-06-03,2025-06-18,2025-06-12,9,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Large
INV-00880,GreenLogix,HR,Logistics,396.08,2025-07-23,2025-08-22,2025-08-09,17,30,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,30,1,Small
INV-00881,FinEdge Services,Operations,Consulting Service,12944.05,2025-08-25,2025-10-24,2025-09-12,18,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Large
INV-00882,FinEdge Services,Operations,Logistics,10500.43,2025-10-13,2025-12-12,2025-10-28,15,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Large
INV-00883,DataCore Systems,Procurement,Logistics,341.06,2025-04-26,2025-06-10,2025-05-08,12,45,0,1,1,1,High,Duplicate invoice detected,Escalate to manager,45,1,Small
INV-00884,GreenLogix,Risk Management,Security Service,7560.97,2025-10-18,2025-11-02,2025-11-06,19,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Medium
INV-00885,NetSecure Inc,HR,Logistics,19998.73,2025-07-15,2025-09-13,2025-08-04,20,60,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,60,1,Large
INV-00886,GreenLogix,IT,Office Supplies,2805.1,2025-11-24,2026-01-23,2025-12-13,19,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00887,CloudBridge Ltd,Risk Management,Security Service,4523.14,2025-01-14,2025-03-15,2025-02-03,20,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00888,GreenLogix,Procurement,Consulting Service,5902.68,2025-08-21,2025-09-05,2025-09-07,17,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Medium
INV-00889,TechNova Solutions,IT,Cloud Infrastructure,21506.71,2025-03-22,2025-05-21,2025-04-05,14,60,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,60,1,Large
INV-00890,GreenLogix,Operations,Logistics,1812.2,2025-04-16,2025-05-16,2025-04-23,7,30,1,1,1,0,High,Duplicate invoice detected,Send for manual review,30,0,Medium
INV-00891,Alpha Consulting,IT,Security Service,14419.78,2025-09-15,2025-10-15,2025-09-25,10,30,0,0,0,0,Medium,Missing purchase order,Request missing information,30,0,Large
INV-00892,TechNova Solutions,IT,Office Supplies,1692.85,2025-09-27,2025-10-27,2025-10-10,13,30,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Medium
INV-00893,Alpha Consulting,HR,Software License,18458.54,2025-06-27,2025-08-26,2025-07-07,10,60,1,1,1,0,High,Duplicate invoice detected,Send for manual review,60,0,Large
INV-00894,DataCore Systems,Operations,Consulting Service,4571.49,2025-08-23,2025-10-22,2025-09-12,20,60,0,0,1,1,Medium,Missing purchase order,Escalate to manager,60,1,Medium
INV-00895,CloudBridge Ltd,Operations,Logistics,23647.62,2025-05-21,2025-06-20,2025-05-29,8,30,1,0,1,0,Medium,Vendor has previous delays,Request missing information,30,0,Large
INV-00896,FinEdge Services,Operations,Office Supplies,24810.5,2025-07-08,2025-07-23,2025-07-26,18,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00897,NetSecure Inc,Operations,Office Supplies,4204.49,2025-08-25,2025-09-09,2025-09-01,7,15,1,0,1,0,Medium,Vendor has previous delays,Request missing information,15,0,Medium
INV-00898,Alpha Consulting,Operations,Cloud Infrastructure,18674.34,2025-01-20,2025-03-21,2025-01-27,7,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Large
INV-00899,DataCore Systems,Procurement,Logistics,18742.03,2025-02-04,2025-04-05,2025-02-20,16,60,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,60,1,Large
INV-00900,Alpha Consulting,IT,Office Supplies,20528.62,2025-01-10,2025-02-09,2025-01-16,6,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00901,CloudBridge Ltd,HR,Logistics,9832.15,2025-05-20,2025-06-04,2025-05-23,3,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00902,DataCore Systems,IT,Logistics,957.68,2025-08-15,2025-09-14,2025-09-02,18,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Small
INV-00903,OfficePlus Group,Operations,Software License,14995.31,2025-04-14,2025-06-13,2025-04-16,2,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Large
INV-00904,FinEdge Services,Finance,Software License,10599.9,2025-04-09,2025-05-24,2025-04-10,1,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00905,DataCore Systems,Risk Management,Consulting Service,1195.91,2025-06-17,2025-07-02,2025-07-04,17,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Medium
INV-00906,FinEdge Services,HR,Office Supplies,23479.19,2025-04-20,2025-05-20,2025-04-24,4,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00907,DataCore Systems,Finance,Office Supplies,16384.42,2025-04-19,2025-06-18,2025-04-20,1,60,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,60,0,Large
INV-00908,OfficePlus Group,Risk Management,Security Service,9287.6,2025-07-30,2025-08-29,2025-08-02,3,30,1,1,0,0,High,Duplicate invoice detected,Send for manual review,30,0,Medium
INV-00909,DataCore Systems,Procurement,Software License,15036.69,2025-06-20,2025-07-20,2025-07-03,13,30,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,30,1,Large
INV-00910,Alpha Consulting,Finance,Cloud Infrastructure,539.46,2025-07-15,2025-09-13,2025-08-03,19,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Small
INV-00911,TechNova Solutions,HR,Software License,7790.33,2025-11-14,2025-12-14,2025-11-28,14,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Medium
INV-00912,NetSecure Inc,Operations,Cloud Infrastructure,5130.09,2025-11-25,2025-12-25,2025-12-08,13,30,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,30,1,Medium
INV-00913,Alpha Consulting,Risk Management,Cloud Infrastructure,3443.25,2025-09-24,2025-10-09,2025-10-05,11,15,0,0,0,1,Medium,Missing purchase order,Escalate to manager,15,1,Medium
INV-00914,FinEdge Services,Risk Management,Cloud Infrastructure,8633.94,2025-05-08,2025-05-23,2025-05-15,7,15,1,1,1,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00915,NetSecure Inc,IT,Office Supplies,15781.58,2025-02-05,2025-04-06,2025-02-08,3,60,1,0,1,0,Medium,Vendor has previous delays,Request missing information,60,0,Large
INV-00916,DataCore Systems,IT,Consulting Service,2384.81,2025-05-01,2025-05-31,2025-05-20,19,30,1,1,1,1,High,Duplicate invoice detected,Escalate to manager,30,1,Medium
INV-00917,Alpha Consulting,Procurement,Consulting Service,18069.68,2025-04-01,2025-05-31,2025-04-09,8,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Large
INV-00918,Alpha Consulting,Risk Management,Consulting Service,6869.33,2025-07-04,2025-07-19,2025-07-20,16,15,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,15,1,Medium
INV-00919,Alpha Consulting,Operations,Office Supplies,12681.78,2025-09-04,2025-10-04,2025-09-18,14,30,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00920,CloudBridge Ltd,Procurement,Security Service,13476.22,2025-05-12,2025-06-11,2025-05-30,18,30,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00921,Alpha Consulting,Procurement,Office Supplies,14097.34,2025-06-20,2025-07-05,2025-07-06,16,15,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,15,1,Large
INV-00922,DataCore Systems,IT,Software License,419.57,2025-09-09,2025-10-24,2025-09-26,17,45,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Small
INV-00923,NetSecure Inc,Operations,Office Supplies,7764.49,2025-07-29,2025-08-13,2025-08-17,19,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Medium
INV-00924,DataCore Systems,IT,Office Supplies,23931.71,2025-11-22,2026-01-21,2025-12-04,12,60,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,60,1,Large
INV-00925,GreenLogix,Operations,Logistics,6245.12,2025-07-05,2025-07-20,2025-07-21,16,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Medium
